55.945425,-3.189456,NW,55.945637,-3.189668,15.88,320.44
55.945637,-3.189668,S,55.945337,-3.189668,15.88,319.19
55.945337,-3.189668,S,55.945037,-3.189668,15.88,317.94
55.945037,-3.189668,S,55.944737,-3.189668,47.47,394.97
55.944737,-3.189668,SSW,55.944460,-3.189783,58.89,401.20
55.944460,-3.189783,WNW,55.944575,-3.190060,58.89,399.95
55.944575,-3.190060,NW,55.944787,-3.190272,83.27,441.52
55.944787,-3.190272,NW,55.944999,-3.190484,83.27,440.27
55.944999,-3.190484,NW,55.945211,-3.190696,85.26,520.15
55.945211,-3.190696,WSW,55.945096,-3.190974,85.26,518.90
55.945096,-3.190974,WSW,55.944982,-3.191251,85.26,517.65
55.944982,-3.191251,WSW,55.944867,-3.191528,94.22,587.08
55.944867,-3.191528,NW,55.945079,-3.191740,94.22,585.83
55.945079,-3.191740,WNW,55.945194,-3.192017,94.22,584.58
55.945194,-3.192017,NW,55.945406,-3.192229,196.16,671.76
55.945406,-3.192229,S,55.945106,-3.192229,196.16,670.51
55.945106,-3.192229,S,55.944806,-3.192229,196.16,669.26
55.944806,-3.192229,S,55.944506,-3.192229,196.16,668.01
55.944506,-3.192229,SSE,55.944229,-3.192115,196.16,666.76
55.944229,-3.192115,S,55.943929,-3.192115,216.04,781.76
55.943929,-3.192115,SSW,55.943651,-3.192229,216.04,780.51
55.943651,-3.192229,SSW,55.943374,-3.192344,340.22,836.31
55.943374,-3.192344,ENE,55.943489,-3.192067,340.22,835.06
55.943489,-3.192067,ENE,55.943604,-3.191790,340.22,833.81
55.943604,-3.191790,ENE,55.943719,-3.191513,465.19,837.55
55.943719,-3.191513,E,55.943719,-3.191213,465.19,836.30
55.943719,-3.191213,SE,55.943507,-3.191001,465.19,835.05
55.943507,-3.191001,ESE,55.943392,-3.190723,465.19,833.80
55.943392,-3.190723,ENE,55.943507,-3.190446,465.19,832.55
55.943507,-3.190446,ENE,55.943621,-3.190169,541.10,926.77
55.943621,-3.190169,E,55.943621,-3.189869,541.10,925.52
55.943621,-3.189869,E,55.943621,-3.189569,541.10,924.27
55.943621,-3.189569,ESE,55.943507,-3.189292,541.10,923.02
55.943507,-3.189292,ENE,55.943621,-3.189015,626.99,984.17
55.943621,-3.189015,E,55.943621,-3.188715,626.99,982.92
55.943621,-3.188715,E,55.943621,-3.188415,626.99,981.67
55.943621,-3.188415,E,55.943621,-3.188115,748.04,1027.65
55.943621,-3.188115,SSE,55.943344,-3.188000,802.50,1093.83
55.943344,-3.188000,N,55.943644,-3.188000,802.50,1092.58
55.943644,-3.188000,N,55.943944,-3.188000,913.96,1145.59
55.943944,-3.188000,NW,55.944156,-3.188212,913.96,1144.34
55.944156,-3.188212,NNW,55.944434,-3.188327,913.96,1143.09
55.944434,-3.188327,NW,55.944646,-3.188539,969.64,1168.16
55.944646,-3.188539,N,55.944946,-3.188539,969.64,1166.91
55.944946,-3.188539,N,55.945246,-3.188539,969.64,1165.66
55.945246,-3.188539,N,55.945546,-3.188539,973.35,1232.50
55.945546,-3.188539,E,55.945546,-3.188239,1076.55,1331.51
55.945546,-3.188239,NNW,55.945823,-3.188354,1076.55,1330.26
55.945823,-3.188354,NW,55.946035,-3.188566,1192.62,1432.27
55.946035,-3.188566,ESE,55.945920,-3.188289,1192.62,1431.02
55.945920,-3.188289,ESE,55.945805,-3.188012,1192.62,1429.77
55.945805,-3.188012,ESE,55.945691,-3.187734,1252.08,1448.20
55.945691,-3.187734,ESE,55.945576,-3.187457,1252.08,1446.95
55.945576,-3.187457,SE,55.945364,-3.187245,1367.23,1521.86
55.945364,-3.187245,SSW,55.945086,-3.187360,1367.23,1520.61
55.945086,-3.187360,SW,55.944874,-3.187572,1456.54,1600.35
55.944874,-3.187572,E,55.944874,-3.187272,1456.54,1599.10
55.944874,-3.187272,ESE,55.944760,-3.186995,1506.04,1644.18
55.944760,-3.186995,E,55.944760,-3.186695,1506.04,1642.93
55.944760,-3.186695,E,55.944760,-3.186395,1506.04,1641.68
55.944760,-3.186395,NE,55.944972,-3.186183,1524.77,1693.08
55.944972,-3.186183,N,55.945272,-3.186183,1524.77,1691.83
55.945272,-3.186183,NNE,55.945549,-3.186068,1610.76,1706.51
55.945549,-3.186068,NE,55.945761,-3.185856,1610.76,1705.26
55.945761,-3.185856,NE,55.945973,-3.185644,1635.89,1717.77
55.945973,-3.185644,E,55.945973,-3.185344,1635.89,1716.52
55.945973,-3.185344,ENE,55.946088,-3.185067,1715.85,1799.77
55.946088,-3.185067,SSE,55.945811,-3.184952,1715.85,1798.52
55.945811,-3.184952,SSE,55.945534,-3.184837,1715.85,1797.27
55.945534,-3.184837,SSE,55.945256,-3.184722,1715.85,1796.02
55.945256,-3.184722,ESE,55.945142,-3.184445,1715.85,1794.77
55.945142,-3.184445,W,55.945142,-3.184745,1715.85,1793.52
55.945142,-3.184745,ENE,55.945256,-3.184468,1715.85,1792.27
55.945256,-3.184468,W,55.945256,-3.184768,1715.85,1791.02
55.945256,-3.184768,W,55.945256,-3.185068,1715.85,1789.77
55.945256,-3.185068,ESE,55.945142,-3.184791,1715.85,1788.52
55.945142,-3.184791,NW,55.945354,-3.185003,1715.85,1787.27
55.945354,-3.185003,ESE,55.945239,-3.184726,1715.85,1786.02
55.945239,-3.184726,W,55.945239,-3.185026,1715.85,1784.77
55.945239,-3.185026,ENE,55.945354,-3.184748,1715.85,1783.52
55.945354,-3.184748,NE,55.945566,-3.184536,1715.85,1782.27
55.945566,-3.184536,WSW,55.945451,-3.184814,1715.85,1781.02
55.945451,-3.184814,NE,55.945663,-3.184601,1715.85,1779.77
55.945663,-3.184601,SSW,55.945386,-3.184716,1715.85,1778.52
55.945386,-3.184716,NE,55.945598,-3.184504,1715.85,1777.27
55.945598,-3.184504,WSW,55.945483,-3.184781,1715.85,1776.02
55.945483,-3.184781,S,55.945183,-3.184781,1715.85,1774.77
55.945183,-3.184781,NNW,55.945461,-3.184896,1715.85,1773.52
55.945461,-3.184896,NNW,55.945738,-3.185011,1715.85,1772.27
55.945738,-3.185011,SE,55.945526,-3.184799,1715.85,1771.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1769.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1768.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1767.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1766.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1764.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1763.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1762.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1761.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1759.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1758.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1757.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1756.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1754.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1753.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1752.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1751.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1749.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1748.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1747.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1746.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1744.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1743.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1742.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1741.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1739.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1738.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1737.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1736.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1734.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1733.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1732.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1731.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1729.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1728.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1727.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1726.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1724.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1723.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1722.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1721.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1719.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1718.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1717.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1716.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1714.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1713.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1712.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1711.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1709.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1708.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1707.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1706.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1704.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1703.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1702.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1701.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1699.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1698.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1697.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1696.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1694.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1693.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1692.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1691.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1689.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1688.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1687.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1686.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1684.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1683.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1682.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1681.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1679.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1678.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1677.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1676.02
55.945526,-3.184799,NNW,55.945803,-3.184914,1715.85,1674.77
55.945803,-3.184914,S,55.945503,-3.184914,1715.85,1673.52
55.945503,-3.184914,N,55.945803,-3.184914,1715.85,1672.27
55.945803,-3.184914,SSE,55.945526,-3.184799,1715.85,1671.02
