55.945425,-3.191456,WSW,55.945310,-3.191733,87.03,364.23
55.945310,-3.191733,NE,55.945522,-3.191521,87.03,362.98
55.945522,-3.191521,ESE,55.945408,-3.191244,200.69,457.60
55.945408,-3.191244,N,55.945708,-3.191244,200.69,456.35
55.945708,-3.191244,NNW,55.945985,-3.191359,217.94,506.37
55.945985,-3.191359,E,55.945985,-3.191059,217.94,505.12
55.945985,-3.191059,ENE,55.946099,-3.190782,217.94,503.87
55.946099,-3.190782,E,55.946099,-3.190482,244.29,565.94
55.946099,-3.190482,SE,55.945887,-3.190269,244.29,564.69
55.945887,-3.190269,SE,55.945675,-3.190057,244.29,563.44
55.945675,-3.190057,SSE,55.945398,-3.189942,277.35,679.64
55.945398,-3.189942,SE,55.945186,-3.189730,277.35,678.39
55.945186,-3.189730,ESE,55.945071,-3.189453,401.35,687.93
55.945071,-3.189453,N,55.945371,-3.189453,414.75,747.95
55.945371,-3.189453,ESE,55.945256,-3.189176,414.75,746.70
55.945256,-3.189176,E,55.945256,-3.188876,435.02,807.19
55.945256,-3.188876,SSW,55.944979,-3.188991,435.02,805.94
55.944979,-3.188991,S,55.944679,-3.188991,491.87,840.66
55.944679,-3.188991,W,55.944679,-3.189291,491.87,839.41
55.944679,-3.189291,WSW,55.944564,-3.189568,491.87,838.16
55.944564,-3.189568,W,55.944564,-3.189868,491.87,836.91
55.944564,-3.189868,WSW,55.944450,-3.190145,602.51,956.95
55.944450,-3.190145,SW,55.944237,-3.190357,670.38,1056.52
55.944237,-3.190357,SW,55.944025,-3.190569,670.38,1055.27
55.944025,-3.190569,SW,55.943813,-3.190782,670.38,1054.02
55.943813,-3.190782,SSW,55.943536,-3.190896,715.50,1127.93
55.943536,-3.190896,SW,55.943324,-3.191108,764.47,1240.02
55.943324,-3.191108,WNW,55.943439,-3.191386,819.37,1356.81
55.943439,-3.191386,NNE,55.943716,-3.191271,934.08,1472.92
55.943716,-3.191271,SE,55.943504,-3.191059,934.08,1471.67
55.943504,-3.191059,SE,55.943292,-3.190847,964.21,1526.56
55.943292,-3.190847,WNW,55.943406,-3.191124,964.21,1525.31
55.943406,-3.191124,NW,55.943618,-3.191336,964.21,1524.06
55.943618,-3.191336,W,55.943618,-3.191636,964.21,1522.81
55.943618,-3.191636,NW,55.943831,-3.191848,964.21,1521.56
55.943831,-3.191848,NW,55.944043,-3.192060,1033.67,1592.22
55.944043,-3.192060,ENE,55.944158,-3.191783,1033.67,1590.97
55.944158,-3.191783,ENE,55.944272,-3.191506,1033.67,1589.72
55.944272,-3.191506,SE,55.944060,-3.191294,1033.67,1588.47
55.944060,-3.191294,ESE,55.943945,-3.191016,1033.67,1587.22
55.943945,-3.191016,ESE,55.943831,-3.190739,1033.67,1585.97
55.943831,-3.190739,ESE,55.943716,-3.190462,1033.67,1584.72
55.943716,-3.190462,E,55.943716,-3.190162,1033.67,1583.47
55.943716,-3.190162,ESE,55.943601,-3.189885,1033.67,1582.22
55.943601,-3.189885,ESE,55.943486,-3.189608,1033.67,1580.97
55.943486,-3.189608,ESE,55.943371,-3.189331,1033.67,1579.72
55.943371,-3.189331,ESE,55.943257,-3.189053,1033.67,1578.47
55.943257,-3.189053,ESE,55.943142,-3.188776,1033.67,1577.22
55.943142,-3.188776,E,55.943142,-3.188476,1033.67,1575.97
55.943142,-3.188476,ESE,55.943027,-3.188199,1033.67,1574.72
55.943027,-3.188199,E,55.943027,-3.187899,1033.67,1573.47
55.943027,-3.187899,ESE,55.942912,-3.187622,1061.62,1624.55
55.942912,-3.187622,ENE,55.943027,-3.187345,1061.62,1623.30
55.943027,-3.187345,ENE,55.943142,-3.187068,1151.29,1701.00
55.943142,-3.187068,E,55.943142,-3.186768,1254.07,1774.40
55.943142,-3.186768,SSW,55.942865,-3.186882,1272.63,1819.28
55.942865,-3.186882,SE,55.942653,-3.186670,1272.63,1818.03
55.942653,-3.186670,WNW,55.942767,-3.186948,1272.63,1816.78
55.942767,-3.186948,NNE,55.943044,-3.186833,1272.63,1815.53
55.943044,-3.186833,NE,55.943257,-3.186621,1272.63,1814.28
55.943257,-3.186621,ESE,55.943142,-3.186343,1272.63,1813.03
55.943142,-3.186343,SE,55.942930,-3.186131,1287.18,1934.63
55.942930,-3.186131,N,55.943230,-3.186131,1405.31,2054.94
55.943230,-3.186131,NNW,55.943507,-3.186246,1405.31,2053.69
55.943507,-3.186246,NNW,55.943784,-3.186361,1476.11,2078.68
55.943784,-3.186361,NNW,55.944061,-3.186476,1529.70,2122.52
55.944061,-3.186476,WSW,55.943946,-3.186753,1541.96,2225.60
