55.945425,-3.191456,WNW,55.945540,-3.191733,54.41,279.93
55.945540,-3.191733,SW,55.945328,-3.191945,54.41,278.68
55.945328,-3.191945,SSW,55.945051,-3.192060,67.39,318.06
55.945051,-3.192060,S,55.944751,-3.192060,91.19,349.85
55.944751,-3.192060,NNW,55.945028,-3.192175,91.19,348.60
55.945028,-3.192175,N,55.945328,-3.192175,91.19,347.35
55.945328,-3.192175,NNW,55.945605,-3.192290,91.19,346.10
55.945605,-3.192290,N,55.945905,-3.192290,185.23,363.71
55.945905,-3.192290,E,55.945905,-3.191990,185.23,362.46
55.945905,-3.191990,SE,55.945693,-3.191778,185.23,361.21
55.945693,-3.191778,ENE,55.945808,-3.191500,185.23,359.96
55.945808,-3.191500,ENE,55.945922,-3.191223,185.23,358.71
55.945922,-3.191223,ESE,55.945808,-3.190946,185.23,357.46
55.945808,-3.190946,NE,55.946020,-3.190734,201.38,426.07
55.946020,-3.190734,S,55.945720,-3.190734,201.38,424.82
55.945720,-3.190734,SSW,55.945442,-3.190849,246.79,535.93
55.945442,-3.190849,ESE,55.945328,-3.190572,246.79,534.68
55.945328,-3.190572,ESE,55.945213,-3.190294,246.79,533.43
55.945213,-3.190294,ESE,55.945098,-3.190017,246.79,532.18
55.945098,-3.190017,SE,55.944886,-3.189805,282.82,536.40
55.944886,-3.189805,SSW,55.944609,-3.189920,398.96,582.54
55.944609,-3.189920,WSW,55.944494,-3.190197,398.96,581.29
55.944494,-3.190197,WSW,55.944379,-3.190474,398.96,580.04
55.944379,-3.190474,SW,55.944167,-3.190686,512.36,638.24
55.944167,-3.190686,SSE,55.943890,-3.190572,512.36,636.99
55.943890,-3.190572,S,55.943590,-3.190572,611.64,648.71
55.943590,-3.190572,W,55.943590,-3.190872,611.64,647.46
55.943590,-3.190872,W,55.943590,-3.191172,721.62,769.60
55.943590,-3.191172,ESE,55.943475,-3.190894,721.62,768.35
55.943475,-3.190894,ESE,55.943360,-3.190617,721.62,767.10
55.943360,-3.190617,ESE,55.943245,-3.190340,721.62,765.85
55.943245,-3.190340,ESE,55.943131,-3.190063,774.13,830.00
55.943131,-3.190063,E,55.943131,-3.189763,812.51,949.44
55.943131,-3.189763,ESE,55.943016,-3.189486,812.51,948.19
55.943016,-3.189486,E,55.943016,-3.189186,812.51,946.94
55.943016,-3.189186,ESE,55.942901,-3.188909,812.51,945.69
55.942901,-3.188909,E,55.942901,-3.188609,830.76,1058.56
55.942901,-3.188609,ESE,55.942786,-3.188331,830.76,1057.31
55.942786,-3.188331,E,55.942786,-3.188031,830.76,1056.06
